,price,bathrooms,sqft_living,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,q_99,q_95,Age_at_Sale,Year_since_Renovation,was_renovated
18752,695000.0,3.5,2630,0,2,3,9,2030,600,98027,47.5473,-122.016,2450,4187,1,1,6,6,False
18753,505000.0,1.75,1800,0,0,3,7,1370,430,98072,47.7346,-122.17,1820,8100,1,1,39,39,False
18754,631500.0,1.0,1130,0,0,4,8,1130,0,98109,47.6438,-122.357,1680,3200,1,1,87,87,False
18755,630500.0,1.0,1180,0,0,3,7,1180,0,98112,47.6337,-122.28,1900,3600,1,1,88,88,False
18756,999000.0,2.75,2800,0,0,3,10,2800,0,98075,47.5911,-122.037,2010,16020,1,1,22,22,False
18757,740000.0,1.5,1830,0,0,4,7,1350,480,98119,47.6453,-122.371,1570,3672,1,1,104,104,False
18758,650000.0,2.5,2220,0,0,4,8,1660,560,98115,47.6974,-122.313,950,6380,1,1,83,83,False
18759,554000.0,2.0,1870,0,0,3,8,1870,0,98053,47.7101,-122.031,1670,4500,1,1,10,10,False
18760,400000.0,2.5,2580,0,0,3,8,2580,0,98053,47.6465,-122.024,2580,70131,1,1,68,28,True
18761,529941.0,2.0,1660,0,0,4,7,1010,650,98005,47.5852,-122.174,2020,9720,1,1,54,54,False
18762,310000.0,1.0,1330,0,0,3,6,1330,0,98118,47.5502,-122.274,1330,5053,1,1,111,111,False
18763,389000.0,1.0,1330,0,0,3,6,1330,0,98118,47.5502,-122.274,1330,5053,1,1,112,112,False
18764,731781.0,3.0,2630,0,0,3,9,2630,0,98052,47.693,-122.133,2880,4972,1,1,8,8,False
18765,502501.0,1.0,1100,0,0,3,7,1100,0,98116,47.5772,-122.381,1830,4750,1,1,69,69,False
18766,443000.0,1.75,1810,0,0,4,7,1810,0,98008,47.6236,-122.117,1680,7725,1,1,46,46,False
18767,607000.0,2.0,2060,0,0,5,7,1060,1000,98144,47.574,-122.289,1400,4080,1,1,93,93,False
18768,2147500.0,3.5,4660,0,4,5,10,3040,1620,98102,47.6465,-122.319,2980,5500,0,0,105,105,False
18769,585000.0,2.5,2370,0,0,3,8,1660,710,98052,47.6295,-122.089,2360,13879,1,1,39,39,False
18770,1027000.0,2.5,2430,0,1,3,9,2430,0,98004,47.5818,-122.198,3440,12842,1,1,25,25,False
18771,315000.0,2.5,1880,0,0,3,8,1880,0,98031,47.4206,-122.184,1880,7000,1,1,21,21,False
18772,180000.0,1.0,1150,0,0,4,6,1150,0,98056,47.4989,-122.171,1150,5695,1,1,56,56,False
18773,322500.0,2.0,1350,0,0,3,7,1350,0,98019,47.7315,-121.972,2100,15101,1,1,25,25,False
18774,568500.0,2.75,2180,0,0,4,7,1310,870,98052,47.6959,-122.125,1510,7107,1,1,33,33,False
18775,813000.0,2.75,3370,0,3,4,8,1920,1450,98144,47.5887,-122.291,2250,5550,1,1,66,66,False
18776,1085000.0,2.25,3650,0,0,4,10,1850,1800,98040,47.5458,-122.231,2760,13927,1,1,39,39,False
18777,424000.0,2.0,2100,0,0,3,8,2100,0,98155,47.7521,-122.279,1450,5965,1,1,49,30,True
18778,235000.0,1.0,670,0,0,3,6,670,0,98108,47.5498,-122.304,1960,7176,1,1,111,111,False
18779,740000.0,3.5,2420,0,0,5,9,1820,600,98122,47.6054,-122.295,2030,4550,1,1,107,107,False
18780,415000.0,1.0,760,0,0,3,7,760,0,98122,47.6059,-122.303,1270,3000,1,1,114,114,False
18781,432000.0,2.75,2200,0,0,3,6,1100,1100,98053,47.6606,-122.059,1520,14212,1,1,32,32,False
18782,1268890.0,3.25,4410,0,2,3,12,3880,530,98072,47.7522,-122.13,4410,59677,1,0,25,25,False
18783,676500.0,1.75,1300,0,3,3,8,880,420,98122,47.6071,-122.285,2440,5051,1,1,53,53,False
18784,419000.0,1.0,720,0,0,4,6,720,0,98199,47.6534,-122.404,1030,5816,1,1,71,71,False
18785,650000.0,2.5,2180,0,0,3,9,2180,0,98077,47.722,-122.026,2880,32688,1,1,17,17,False
18786,239000.0,1.0,1130,0,0,4,7,1130,0,98032,47.3902,-122.283,1490,16920,1,1,60,60,False
18787,900000.0,2.5,2230,0,0,5,8,1540,690,98103,47.6698,-122.334,2020,4372,1,1,79,79,False
18788,330000.0,1.75,2100,0,0,3,7,1070,1030,98028,47.7751,-122.268,2170,9418,1,1,34,34,False
18789,510000.0,1.75,2060,0,4,3,8,1100,960,98070,47.4193,-122.439,1230,14904,1,1,32,32,False
18790,465000.0,2.5,3060,0,0,3,9,3060,0,98038,47.3689,-122.058,3040,6000,1,1,2,2,False
18791,1700000.0,2.75,2810,1,4,4,10,2810,0,98052,47.6361,-122.093,3120,14810,1,0,40,40,False
18792,490000.0,2.25,2550,0,4,3,9,2550,0,98011,47.7711,-122.195,3050,8588,1,1,25,25,False
18793,2680000.0,3.0,4290,0,0,4,11,4290,0,98039,47.6217,-122.239,3620,22325,0,0,29,29,False
18794,1000000.0,2.25,3040,0,0,3,9,3040,0,98072,47.7635,-122.112,2070,38600,1,1,9,9,False
18795,469950.0,2.75,2530,0,0,3,8,2530,0,98019,47.737,-121.955,2530,14055,1,1,17,17,False
18796,536000.0,1.75,1300,0,0,3,7,1300,0,98115,47.6988,-122.32,1590,6380,1,1,89,22,True
18797,244950.0,2.5,1790,0,0,4,7,1790,0,98030,47.3617,-122.172,1760,11726,1,1,49,49,False
18798,575000.0,1.0,1530,0,0,4,7,890,640,98103,47.6543,-122.354,1240,2400,1,1,87,87,False
18799,361000.0,2.75,2380,0,0,3,7,1300,1080,98178,47.5009,-122.235,2400,6000,1,1,31,31,False
18800,650000.0,2.25,2400,0,0,5,7,1200,1200,98008,47.6007,-122.117,1950,10361,1,1,58,58,False
18801,230005.0,1.0,1030,0,0,2,7,830,200,98118,47.5291,-122.268,1770,5000,1,1,64,64,False
18802,293000.0,2.5,3250,0,2,3,9,3250,0,98092,47.2582,-122.113,1600,44287,1,1,41,41,False
18803,445000.0,3.0,1970,0,0,3,8,1970,0,98028,47.7651,-122.246,2150,14695,1,1,4,4,False
18804,280000.0,1.5,1940,0,0,3,7,1140,800,98118,47.5533,-122.285,1340,6165,1,1,60,60,False
18805,520000.0,2.25,1850,0,0,3,8,1370,480,98029,47.5696,-122.02,1850,8209,1,1,29,29,False
18806,780000.0,3.25,3900,0,0,3,10,3900,0,98053,47.683,-122.063,1730,11775,1,1,23,23,False
18807,625000.0,1.75,3160,0,0,4,8,2160,1000,98001,47.274,-122.287,1990,45789,1,1,36,36,False
18808,239950.0,1.75,1440,0,0,3,7,1440,0,98188,47.4473,-122.284,1640,9167,1,1,29,29,False
18809,335000.0,1.5,2040,0,0,3,7,1340,700,98118,47.5218,-122.286,1190,6000,1,1,57,57,False
18810,612000.0,2.5,2120,0,0,3,8,2120,0,98029,47.5781,-122.018,2010,7972,1,1,26,26,False
18811,200000.0,1.0,830,0,0,3,6,830,0,98198,47.4215,-122.318,1300,8000,1,1,60,60,False
18812,345000.0,1.75,3140,0,0,4,8,1670,1470,98023,47.3074,-122.337,2590,7949,1,1,29,29,False
18813,520000.0,2.5,2410,0,0,3,8,1550,860,98034,47.7153,-122.191,2330,6938,1,1,41,41,False
18814,855000.0,2.25,2190,0,0,3,8,1800,390,98119,47.6425,-122.358,2100,4080,1,1,96,96,False
18815,567500.0,1.75,2190,0,0,3,7,1190,1000,98116,47.5846,-122.387,1510,4600,1,1,65,65,False
18816,208000.0,1.5,1210,0,0,4,7,1210,0,98003,47.328,-122.321,1370,7869,1,1,47,47,False
18817,452000.0,1.75,1880,0,0,3,7,880,1000,98115,47.7004,-122.304,1260,7528,1,1,92,92,False
18818,555000.0,3.0,2410,0,0,3,9,2410,0,98011,47.747,-122.177,2540,9979,1,1,26,26,False
18819,519000.0,2.75,2620,0,0,5,8,1350,1270,98056,47.5226,-122.183,1940,10800,1,1,35,35,False
18820,474950.0,2.25,1850,0,0,3,9,1850,0,98118,47.5525,-122.273,1080,4120,1,1,1,1,False
18821,419000.0,2.25,1760,0,0,3,7,1190,570,98053,47.6525,-121.985,2260,20747,1,1,25,25,False
18822,390000.0,1.0,860,0,0,3,7,860,0,98119,47.6334,-122.371,2160,3120,1,1,105,105,False
18823,539000.0,2.25,2620,0,0,4,7,2620,0,98007,47.6123,-122.134,2070,7910,1,1,53,53,False
18824,569000.0,1.75,2400,0,0,5,8,1590,810,98166,47.4282,-122.347,2200,19134,1,1,58,58,False
18825,611000.0,1.0,1850,0,0,3,7,1850,0,98103,47.6727,-122.351,1850,5000,1,1,92,92,False
18826,760000.0,2.5,4040,0,0,3,9,4040,0,98092,47.2711,-122.067,3000,125452,1,1,10,10,False
18827,732000.0,2.0,1940,0,0,5,9,1940,0,98007,47.5913,-122.149,2330,10018,1,1,60,60,False
18828,1675000.0,2.5,3490,1,4,4,9,2150,1340,98125,47.7265,-122.281,2990,13104,1,0,75,23,True
18829,919950.0,2.75,3170,0,0,3,9,3170,0,98074,47.5937,-122.061,3210,6891,1,1,0,0,False
18830,400000.0,2.5,2530,0,0,3,7,1440,1090,98011,47.7762,-122.21,1960,7811,1,1,36,36,False
18831,785000.0,2.5,3230,0,0,3,9,3230,0,98053,47.6318,-122.01,3230,21780,1,1,21,21,False
18832,835000.0,2.25,2120,0,0,4,9,2120,0,98005,47.6482,-122.159,3280,50690,1,1,50,50,False
18833,640500.0,1.75,1640,0,0,4,8,1340,300,98125,47.7068,-122.308,1760,7490,1,1,76,76,False
18834,310000.0,2.5,2130,0,0,3,8,2130,0,98001,47.3208,-122.273,2350,8982,1,1,27,27,False
18835,355000.0,1.0,1440,0,0,3,7,1440,0,98034,47.7133,-122.212,1150,7215,1,1,45,45,False
18836,685000.0,1.75,1940,0,1,4,8,1440,500,98136,47.5239,-122.387,2160,7200,1,1,54,54,False
18837,202500.0,1.0,1120,0,0,3,6,1120,0,98178,47.4896,-122.248,1050,8812,1,1,71,71,False
18838,540000.0,2.5,2400,0,0,3,8,2400,0,98065,47.5371,-121.87,2420,5817,1,1,17,17,False
18839,295000.0,2.5,1810,0,0,3,8,1810,0,98031,47.4088,-122.192,1850,5003,1,1,15,15,False
18840,518000.0,1.0,1270,0,3,3,7,1270,0,98118,47.5433,-122.264,2100,7680,1,1,88,88,False
18841,250000.0,1.75,1350,0,0,3,7,1350,0,98038,47.3493,-122.023,1370,3570,1,1,10,10,False
18842,330000.0,2.0,1550,0,0,2,7,1550,0,98065,47.5145,-121.853,1600,217800,1,1,42,42,False
18843,481000.0,1.0,1620,0,0,4,7,920,700,98117,47.6855,-122.391,1330,3880,1,1,90,90,False
18844,898000.0,2.25,2650,0,3,3,9,1770,880,98034,47.7209,-122.256,2650,12902,1,1,37,37,False
18845,570000.0,1.75,2510,0,0,3,8,2510,0,98052,47.6635,-122.149,1900,9750,1,1,45,45,False
18846,475000.0,2.5,2040,0,0,3,8,2040,0,98019,47.7366,-121.958,2530,15389,1,1,18,18,False
18847,265000.0,2.5,1660,0,0,4,8,1660,0,98003,47.3541,-122.3,1630,5505,1,1,27,27,False
18848,380000.0,2.5,1980,1,4,3,10,1580,400,98166,47.4551,-122.373,2060,17313,1,1,30,30,False
18849,790000.0,2.5,2690,0,0,4,9,2690,0,98007,47.6596,-122.144,2420,8087,1,1,27,27,False
18850,620000.0,2.25,2910,0,2,4,9,2910,0,98136,47.5279,-122.387,2090,5763,1,1,30,30,False
18851,709050.0,3.5,2720,0,0,3,8,2670,50,98125,47.7034,-122.297,1960,7772,1,1,17,17,False
18852,296500.0,1.0,1280,0,0,3,7,1280,0,98126,47.5259,-122.38,1380,7140,1,1,66,66,False
18853,475000.0,2.5,2160,0,0,3,8,2160,0,98077,47.7273,-122.083,2230,35244,1,1,32,32,False
18854,440000.0,2.25,1760,0,0,4,8,1290,470,98027,47.522,-122.048,2050,10488,1,1,38,38,False
18855,405000.0,1.0,800,0,0,3,6,800,0,98117,47.6913,-122.369,1470,3734,1,1,72,72,False
18856,269500.0,1.0,930,0,0,3,6,730,200,98108,47.5321,-122.323,1100,5000,1,1,72,72,False
18857,520000.0,1.75,2040,0,0,4,7,1020,1020,98007,47.5941,-122.144,1720,7344,1,1,53,53,False
18858,229500.0,1.0,1180,0,2,3,6,1180,0,98198,47.4007,-122.323,1890,11761,1,1,66,66,False
18859,335000.0,1.75,2000,0,0,4,7,1390,610,98003,47.3203,-122.321,1520,9250,1,1,53,53,False
18860,680000.0,2.75,3310,0,0,3,9,3310,0,98077,47.7249,-122.027,3230,39340,1,1,16,16,False
18861,1389000.0,3.5,3130,0,0,3,9,2550,580,98115,47.6849,-122.327,1830,3900,1,0,7,7,False
18862,740000.0,2.5,2300,0,2,3,8,1600,700,98136,47.5256,-122.385,2510,7500,1,1,53,53,False
18863,270000.0,2.25,2140,0,0,4,8,2140,0,98003,47.3484,-122.298,2060,9990,1,1,53,53,False
18864,510000.0,2.0,2210,0,3,3,7,1760,450,98126,47.5727,-122.376,1760,4713,1,1,104,104,False
18865,300000.0,1.0,970,0,0,3,6,970,0,98106,47.515,-122.362,1570,10880,1,1,65,65,False
18866,1298890.0,2.25,2690,0,3,4,8,2020,670,98040,47.5821,-122.247,3380,9134,1,0,59,59,False
18867,675000.0,2.0,1890,0,0,4,7,1670,220,98105,47.6633,-122.287,1800,4848,1,1,74,74,False
18868,925850.0,3.25,3140,0,0,3,10,3140,0,98006,47.5411,-122.133,2980,10758,1,1,23,23,False
18869,255500.0,1.0,1440,0,0,4,7,1150,290,98027,47.4916,-122.082,1870,56628,1,1,49,49,False
18870,450000.0,2.5,2910,0,0,3,10,2910,0,98003,47.2789,-122.331,2910,20048,1,1,25,25,False
18871,280000.0,1.0,1310,0,0,3,7,1310,0,98092,47.2574,-122.072,1600,103672,1,1,46,46,False
18872,245000.0,2.25,2140,0,0,4,7,2140,0,98032,47.3655,-122.291,2060,9790,1,1,52,52,False
18873,344950.0,1.0,1090,0,0,4,7,1090,0,98034,47.7155,-122.211,1440,7350,1,1,43,43,False
18874,381000.0,1.75,1330,0,0,3,7,1330,0,98034,47.7199,-122.18,1500,8000,1,1,45,45,False
18875,1945000.0,4.0,4690,0,0,3,11,3480,1210,98004,47.6165,-122.216,2800,11240,1,0,13,13,False
18876,1500000.0,1.5,1910,0,0,1,8,1910,0,98004,47.6453,-122.214,2850,16167,1,0,60,60,False
18877,232603.0,1.75,1750,0,0,4,7,1750,0,98002,47.3173,-122.21,2140,11276,1,1,38,38,False
18878,220000.0,2.5,1760,0,0,3,6,1760,0,98106,47.5271,-122.351,1370,7620,1,1,89,89,False
18879,600000.0,1.75,1810,0,0,5,8,1390,420,98033,47.6976,-122.169,2080,7700,1,1,37,37,False
18880,239000.0,2.5,1360,0,0,3,7,1360,0,98030,47.3645,-122.183,1360,7050,1,1,20,20,False
18881,400000.0,1.75,1730,0,0,3,8,1730,0,98125,47.7149,-122.322,1440,9211,1,1,53,53,False
18882,2180000.0,2.75,4710,0,3,3,10,3690,1020,98105,47.6622,-122.272,2950,5300,0,0,83,83,False
18883,350000.0,1.0,1010,0,0,5,7,1010,0,98155,47.7351,-122.295,1310,8504,1,1,61,61,False
18884,562000.0,2.5,2400,0,0,5,8,2400,0,98077,47.7361,-122.046,2230,54450,1,1,31,31,False
18885,380000.0,1.5,1540,0,0,5,7,1540,0,98056,47.5237,-122.199,1690,7689,1,1,46,46,False
18886,511200.0,1.75,1480,0,0,3,7,740,740,98199,47.643,-122.397,1680,5851,1,1,87,87,False
18887,680000.0,2.5,2520,0,0,3,9,2520,0,98029,47.5524,-121.992,2910,5001,1,1,10,10,False
18888,350000.0,3.25,1210,0,0,3,8,1000,210,98133,47.7114,-122.356,1650,1493,1,1,12,12,False
18889,410000.0,2.5,2670,0,0,3,8,1410,1260,98042,47.3429,-122.097,1860,35719,1,1,35,35,False
18890,1050000.0,2.5,3030,0,0,4,10,3030,0,98004,47.5806,-122.193,2980,11635,1,1,26,26,False
18891,391265.0,2.0,1440,0,0,3,8,1440,0,98053,47.7022,-122.021,1350,3900,1,1,12,12,False
18892,1410000.0,2.25,3250,0,0,3,9,3250,0,98039,47.6334,-122.229,2890,16927,1,0,35,35,False
18893,575000.0,2.0,1750,0,2,5,7,870,880,98116,47.5579,-122.384,1750,5750,1,1,59,59,False
18894,316000.0,1.5,2120,0,0,3,7,2120,0,98053,47.6503,-121.968,2000,46173,1,1,41,41,False
18895,165000.0,1.0,1050,0,0,3,7,1050,0,98106,47.5169,-122.358,1050,5502,1,1,96,96,False
18896,850000.0,2.25,1950,0,0,5,8,1430,520,98119,47.637,-122.363,1950,3600,1,1,103,103,False
18897,210000.0,1.0,1020,0,0,3,5,1020,0,98027,47.5281,-122.031,2070,7200,1,1,114,114,False
18898,325000.0,2.5,1820,0,0,4,7,1220,600,98058,47.4333,-122.168,1860,7650,1,1,39,39,False
18899,682000.0,2.5,2390,0,0,3,8,2390,0,98053,47.7066,-122.08,2610,104108,1,1,26,26,False
18900,430000.0,2.5,1400,0,0,4,7,1400,0,98034,47.7233,-122.167,1710,7700,1,1,27,27,False
18901,325500.0,1.5,1540,0,0,4,7,1190,350,98125,47.7329,-122.291,1290,8110,1,1,55,55,False
18902,385000.0,1.75,2370,0,3,3,7,1280,1090,98178,47.5039,-122.24,1990,6360,1,1,60,60,False
18903,435000.0,1.0,670,0,0,5,6,670,0,98103,47.654,-122.35,1330,3360,1,1,110,110,False
18904,550000.0,1.0,2420,0,0,4,7,2420,0,98006,47.5744,-122.137,1630,9965,1,1,69,69,False
18905,400000.0,1.0,1000,0,0,4,6,860,140,98125,47.7098,-122.283,1700,7800,1,1,84,84,False
18906,503000.0,2.75,2100,0,0,5,7,1240,860,98034,47.7194,-122.172,2490,7350,1,1,36,36,False
18907,676000.0,2.5,2800,0,0,3,8,2800,0,98074,47.6076,-122.053,2790,5368,1,1,11,11,False
18908,180000.0,1.0,940,0,0,4,7,940,0,98032,47.3732,-122.295,1420,9100,1,1,55,55,False
18909,234000.0,2.0,1640,0,0,5,6,1640,0,98002,47.3089,-122.213,1160,7875,1,1,104,104,False
18910,734200.0,2.5,2760,0,0,5,7,1680,1080,98107,47.6726,-122.371,1850,5000,1,1,86,86,False
18911,920000.0,3.25,3660,0,0,3,10,3660,0,98038,47.4087,-122.062,3660,107153,1,1,11,11,False
18912,1920000.0,2.5,3070,0,3,4,9,2070,1000,98039,47.64,-122.24,3780,27940,1,0,64,64,False
18913,224000.0,1.75,1100,0,0,4,7,1100,0,98092,47.3232,-122.103,1520,10125,1,1,45,45,False
18914,1400000.0,2.75,3130,1,4,3,8,1690,1440,98008,47.5895,-122.111,2980,18782,1,0,68,31,True
18915,185000.0,1.0,1320,0,0,4,6,1320,0,98002,47.2857,-122.22,1070,8100,1,1,53,53,False
18916,554600.0,1.75,1470,0,0,5,7,1470,0,98107,47.6755,-122.369,1530,5000,1,1,114,114,False
18917,268000.0,1.75,1480,0,0,3,7,980,500,98032,47.3657,-122.28,1790,7678,1,1,34,34,False
18918,675000.0,2.25,2260,0,0,4,8,1530,730,98008,47.6237,-122.106,2220,8650,1,1,38,38,False
18919,620000.0,2.25,2210,0,0,4,8,1710,500,98052,47.634,-122.101,2070,10965,1,1,47,47,False
18920,396450.0,1.75,1540,0,0,5,8,1540,0,98027,47.5172,-122.027,1330,11508,1,1,47,47,False
18921,565000.0,1.75,1910,0,0,4,7,1390,520,98006,47.5772,-122.159,1750,9720,1,1,59,59,False
18922,410000.0,1.75,1760,0,0,3,7,1160,600,98144,47.5773,-122.303,1840,5000,1,1,48,48,False
18923,1190000.0,3.0,2240,0,0,4,8,1270,970,98109,47.6369,-122.35,2240,4250,1,0,100,100,False
18924,716125.0,2.25,2110,0,0,4,9,2110,0,98033,47.6669,-122.17,2130,7279,1,1,30,30,False
18925,225000.0,1.0,1396,0,0,3,7,1396,0,98053,47.6374,-122.007,2020,111949,1,1,74,17,True
18926,640000.0,2.75,3040,0,3,3,9,2320,720,98125,47.7184,-122.28,2830,10080,1,1,28,28,False
18927,374000.0,1.0,1140,0,1,3,6,980,160,98116,47.5634,-122.391,1220,5700,1,1,94,94,False
18928,415000.0,2.0,1780,0,0,5,7,1160,620,98155,47.7746,-122.323,1780,8170,1,1,65,65,False
18929,592500.0,2.5,3370,0,0,5,8,1770,1600,98027,47.461,-122.002,2920,41241,1,1,21,21,False
18930,365000.0,2.5,1484,0,0,3,7,1484,0,98115,47.6844,-122.317,1484,4320,1,1,11,11,False
18931,600000.0,2.5,2230,0,0,4,7,1180,1050,98074,47.6297,-122.033,1860,12753,1,1,33,33,False
18932,465000.0,2.5,2820,0,0,4,9,2820,0,98092,47.3064,-122.1,2910,39413,1,1,25,25,False
18933,254999.0,1.0,1580,0,0,4,7,1000,580,98001,47.3318,-122.277,1580,7560,1,1,39,39,False
18934,279000.0,2.5,2040,0,0,3,7,2040,0,98042,47.3691,-122.074,2040,8408,1,1,20,20,False
18935,460000.0,2.5,2720,0,0,3,8,2720,0,98001,47.2619,-122.271,2250,40511,1,1,13,13,False
18936,507000.0,2.25,1490,0,0,3,7,1020,470,98122,47.6184,-122.301,1510,1350,1,1,9,9,False
18937,291000.0,1.75,1560,0,0,3,7,1560,0,98178,47.4876,-122.226,1840,11180,1,1,50,50,False
18938,350000.0,1.5,830,0,0,3,7,830,0,98122,47.6058,-122.319,830,1366,1,1,8,8,False
18939,90000.0,1.0,980,0,0,4,6,980,0,98092,47.317,-122.182,980,3154,1,1,45,45,False
18940,329000.0,1.75,1980,0,0,4,8,1360,620,98058,47.4442,-122.129,1880,7200,1,1,37,37,False
18941,909000.0,2.5,3680,0,0,3,10,3680,0,98006,47.5604,-122.107,2830,11251,1,1,28,28,False
18942,187000.0,1.0,860,0,0,4,5,860,0,98056,47.492,-122.171,960,5400,1,1,61,61,False
18943,580000.0,1.75,1850,0,0,3,7,1020,830,98105,47.6605,-122.326,1850,5100,1,1,105,105,False
18944,345000.0,2.5,1620,0,0,3,7,1620,0,98019,47.736,-121.965,1620,4644,1,1,13,13,False
18945,497000.0,2.5,2240,0,0,3,8,2240,0,98118,47.5636,-122.275,1860,6600,1,1,19,19,False
18946,345000.0,1.0,1010,0,0,3,6,1010,0,98118,47.5657,-122.285,1330,4590,1,1,110,110,False
18947,313500.0,1.75,1610,0,0,3,8,1610,0,98058,47.4503,-122.131,2120,7350,1,1,40,40,False
18948,910000.0,2.5,2720,0,0,3,9,2720,0,98033,47.6894,-122.195,2870,7250,1,1,25,25,False
18949,399950.0,1.5,2080,0,0,3,7,1190,890,98125,47.7144,-122.293,1850,6982,1,1,55,55,False
18950,268000.0,2.0,1930,0,0,4,7,1030,900,98168,47.482,-122.332,1220,6600,1,1,47,47,False
18951,559000.0,1.75,2250,0,0,3,8,1450,800,98136,47.5235,-122.383,1950,7198,1,1,60,60,False
18952,309000.0,2.25,1980,0,0,4,7,1300,680,98198,47.3922,-122.321,2030,8671,1,1,51,51,False
18953,410000.0,2.5,1960,0,0,3,7,1960,0,98065,47.5384,-121.889,2060,4400,1,1,8,8,False
18954,259000.0,1.0,1320,0,0,4,7,1320,0,98056,47.4902,-122.179,1370,8295,1,1,57,57,False
18955,950000.0,2.0,2940,0,0,4,9,2340,600,98102,47.6466,-122.321,2940,5500,1,1,105,105,False
18956,320000.0,1.0,1460,0,0,4,7,1460,0,98155,47.7602,-122.306,1690,7357,1,1,59,59,False
18957,1150000.0,2.5,2330,0,1,3,8,1490,840,98115,47.6843,-122.267,2430,6726,1,1,64,64,False
18958,394250.0,2.0,2620,0,3,3,7,2620,0,98198,47.4096,-122.329,1730,7812,1,1,32,32,False
18959,315000.0,1.0,700,0,0,3,6,700,0,98103,47.6886,-122.352,1150,3952,1,1,104,104,False
18960,480000.0,2.0,1140,0,0,3,6,1140,0,98027,47.5277,-122.031,1880,6125,1,1,71,71,False
18961,556000.0,2.5,2750,0,0,3,9,2750,0,98045,47.4745,-121.723,2710,35440,1,1,20,20,False
18962,450000.0,2.5,2480,0,0,3,7,2480,0,98065,47.5355,-121.88,2510,5018,1,1,12,12,False
18963,420000.0,1.5,1130,0,0,3,7,940,190,98125,47.7021,-122.32,1400,7168,1,1,68,68,False
18964,890000.0,3.75,2770,0,0,3,8,1870,900,98107,47.669,-122.365,1570,2108,1,1,46,46,False
18965,295000.0,2.0,1710,0,0,5,7,1030,680,98031,47.395,-122.174,1710,7272,1,1,39,39,False
18966,410000.0,2.25,2150,0,0,5,8,2150,0,98059,47.469,-122.121,2200,11923,1,1,38,38,False
18967,308900.0,2.5,2250,0,0,3,8,2250,0,98092,47.2636,-122.212,2140,7363,1,1,20,20,False
18968,1161000.0,2.5,2960,0,3,3,8,1480,1480,98115,47.6846,-122.268,2500,9460,1,0,65,18,True
18969,665000.0,2.5,2300,0,0,3,8,2300,0,98053,47.7087,-122.015,1820,4950,1,1,9,9,False
18970,577000.0,1.75,1740,0,0,5,7,970,770,98116,47.577,-122.395,1740,7250,1,1,61,61,False
18971,959000.0,2.5,2830,0,0,3,10,2830,0,98117,47.6799,-122.385,1780,5000,1,1,0,0,False
18972,471000.0,1.75,1240,0,0,5,7,1240,0,98126,47.5439,-122.379,1800,6417,1,1,90,90,False
18973,560000.0,2.5,2180,0,0,3,8,2180,0,98029,47.5714,-122.002,2150,5914,1,1,25,25,False
18974,955000.0,2.25,2510,0,0,3,8,2510,0,98040,47.5339,-122.223,2510,10006,1,1,42,42,False
18975,1240000.0,5.5,6630,0,0,3,10,4930,1700,98006,47.5399,-122.118,4470,8639,1,0,10,10,False
18976,579000.0,2.5,2300,0,0,3,8,1800,500,98177,47.7767,-122.369,2460,18540,1,1,53,53,False
18977,335000.0,2.25,3220,0,0,3,8,3220,0,98023,47.3112,-122.339,2120,7651,1,1,37,37,False
18978,485000.0,2.5,2270,0,2,3,8,2270,0,98065,47.5326,-121.855,2550,7133,1,1,10,10,False
18979,552000.0,2.5,1840,0,0,3,9,1840,0,98007,47.6131,-122.151,2730,9900,1,1,36,36,False
18980,950000.0,3.25,3820,0,0,3,10,3820,0,98074,47.6097,-122.017,2790,7142,1,1,11,11,False
18981,203700.0,2.0,1660,0,0,3,7,1130,530,98092,47.3187,-122.171,1550,7647,1,1,32,32,False
18982,412000.0,3.5,3360,0,0,3,9,2450,910,98023,47.3047,-122.347,2580,8757,1,1,24,24,False
18983,237500.0,2.0,1350,0,0,4,7,1350,0,98038,47.3614,-122.045,1470,8288,1,1,29,29,False
18984,866800.0,3.5,2970,0,2,3,9,2200,770,98117,47.6772,-122.399,1470,4560,1,1,13,13,False
18985,425000.0,1.0,1000,0,0,3,7,860,140,98115,47.6857,-122.293,1000,5100,1,1,69,69,False
18986,200000.0,2.0,1190,0,0,3,7,1190,0,98092,47.3191,-122.18,1540,8000,1,1,19,19,False
18987,280000.0,1.75,1670,0,0,3,7,990,680,98118,47.5209,-122.286,1230,6034,1,1,57,57,False
18988,140000.0,1.5,1200,0,0,3,8,1200,0,98055,47.4659,-122.189,1270,1848,1,1,48,48,False
18989,370000.0,2.5,2250,0,0,3,8,1280,970,98058,47.4501,-122.139,2140,9592,1,1,41,41,False
18990,550000.0,0.75,1040,0,0,3,7,930,110,98119,47.6489,-122.372,1700,4800,1,1,105,105,False
18991,1411600.0,2.5,3180,0,4,5,10,2610,570,98006,47.5617,-122.158,3760,9450,1,0,29,29,False
18992,1505000.0,2.5,3180,0,4,5,10,2610,570,98006,47.5617,-122.158,3760,9450,1,0,30,30,False
18993,510000.0,1.5,2040,0,0,4,7,1020,1020,98007,47.5965,-122.139,1490,8800,1,1,53,53,False
18994,351000.0,1.0,1160,0,0,3,7,1160,0,98028,47.7343,-122.22,1670,9380,1,1,54,54,False
18995,210000.0,1.0,880,0,0,3,6,880,0,98146,47.4949,-122.338,1100,8820,1,1,73,73,False
