,price,bathrooms,sqft_living,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year_sold,q_99,q_95
18881,400000.0,1.75,1730,0,0,3,8,1730,0,1961,0,98125,47.7149,-122.322,1440,9211,2014,1,1
18882,2180000.0,2.75,4710,0,3,3,10,3690,1020,1931,0,98105,47.6622,-122.272,2950,5300,2014,0,0
18883,350000.0,1.0,1010,0,0,5,7,1010,0,1953,0,98155,47.7351,-122.295,1310,8504,2014,1,1
18884,562000.0,2.5,2400,0,0,5,8,2400,0,1983,0,98077,47.7361,-122.046,2230,54450,2014,1,1
18885,380000.0,1.5,1540,0,0,5,7,1540,0,1968,0,98056,47.5237,-122.199,1690,7689,2014,1,1
18886,511200.0,1.75,1480,0,0,3,7,740,740,1927,0,98199,47.643,-122.397,1680,5851,2014,1,1
18887,680000.0,2.5,2520,0,0,3,9,2520,0,2004,0,98029,47.5524,-121.992,2910,5001,2014,1,1
18888,350000.0,3.25,1210,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493,2014,1,1
18889,410000.0,2.5,2670,0,0,3,8,1410,1260,1980,0,98042,47.3429,-122.097,1860,35719,2015,1,1
18890,1050000.0,2.5,3030,0,0,4,10,3030,0,1988,0,98004,47.5806,-122.193,2980,11635,2014,1,1
18891,391265.0,2.0,1440,0,0,3,8,1440,0,2002,0,98053,47.7022,-122.021,1350,3900,2014,1,1
18892,1410000.0,2.25,3250,0,0,3,9,3250,0,1979,0,98039,47.6334,-122.229,2890,16927,2014,1,0
18893,575000.0,2.0,1750,0,2,5,7,870,880,1956,0,98116,47.5579,-122.384,1750,5750,2015,1,1
18894,316000.0,1.5,2120,0,0,3,7,2120,0,1974,0,98053,47.6503,-121.968,2000,46173,2015,1,1
18895,165000.0,1.0,1050,0,0,3,7,1050,0,1919,0,98106,47.5169,-122.358,1050,5502,2015,1,1
18896,850000.0,2.25,1950,0,0,5,8,1430,520,1911,0,98119,47.637,-122.363,1950,3600,2014,1,1
18897,210000.0,1.0,1020,0,0,3,5,1020,0,1900,0,98027,47.5281,-122.031,2070,7200,2014,1,1
18898,325000.0,2.5,1820,0,0,4,7,1220,600,1975,0,98058,47.4333,-122.168,1860,7650,2014,1,1
18899,682000.0,2.5,2390,0,0,3,8,2390,0,1989,0,98053,47.7066,-122.08,2610,104108,2015,1,1
18900,430000.0,2.5,1400,0,0,4,7,1400,0,1987,0,98034,47.7233,-122.167,1710,7700,2014,1,1
18901,325500.0,1.5,1540,0,0,4,7,1190,350,1959,0,98125,47.7329,-122.291,1290,8110,2014,1,1
18902,385000.0,1.75,2370,0,3,3,7,1280,1090,1954,0,98178,47.5039,-122.24,1990,6360,2014,1,1
18903,435000.0,1.0,670,0,0,5,6,670,0,1905,0,98103,47.654,-122.35,1330,3360,2015,1,1
18904,550000.0,1.0,2420,0,0,4,7,2420,0,1945,0,98006,47.5744,-122.137,1630,9965,2014,1,1
18905,400000.0,1.0,1000,0,0,4,6,860,140,1930,0,98125,47.7098,-122.283,1700,7800,2014,1,1
18906,503000.0,2.75,2100,0,0,5,7,1240,860,1978,0,98034,47.7194,-122.172,2490,7350,2014,1,1
18907,676000.0,2.5,2800,0,0,3,8,2800,0,2003,0,98074,47.6076,-122.053,2790,5368,2014,1,1
18908,180000.0,1.0,940,0,0,4,7,940,0,1959,0,98032,47.3732,-122.295,1420,9100,2014,1,1
18909,234000.0,2.0,1640,0,0,5,6,1640,0,1910,0,98002,47.3089,-122.213,1160,7875,2014,1,1
18910,734200.0,2.5,2760,0,0,5,7,1680,1080,1928,0,98107,47.6726,-122.371,1850,5000,2014,1,1
18911,920000.0,3.25,3660,0,0,3,10,3660,0,2003,0,98038,47.4087,-122.062,3660,107153,2014,1,1
18912,1920000.0,2.5,3070,0,3,4,9,2070,1000,1950,0,98039,47.64,-122.24,3780,27940,2014,1,0
18913,224000.0,1.75,1100,0,0,4,7,1100,0,1969,0,98092,47.3232,-122.103,1520,10125,2014,1,1
18914,1400000.0,2.75,3130,1,4,3,8,1690,1440,1947,1984,98008,47.5895,-122.111,2980,18782,2015,1,0
18915,185000.0,1.0,1320,0,0,4,6,1320,0,1961,0,98002,47.2857,-122.22,1070,8100,2014,1,1
18916,554600.0,1.75,1470,0,0,5,7,1470,0,1900,0,98107,47.6755,-122.369,1530,5000,2014,1,1
18917,268000.0,1.75,1480,0,0,3,7,980,500,1980,0,98032,47.3657,-122.28,1790,7678,2014,1,1
18918,675000.0,2.25,2260,0,0,4,8,1530,730,1976,0,98008,47.6237,-122.106,2220,8650,2014,1,1
18919,620000.0,2.25,2210,0,0,4,8,1710,500,1967,0,98052,47.634,-122.101,2070,10965,2014,1,1
18920,396450.0,1.75,1540,0,0,5,8,1540,0,1967,0,98027,47.5172,-122.027,1330,11508,2014,1,1
18921,565000.0,1.75,1910,0,0,4,7,1390,520,1955,0,98006,47.5772,-122.159,1750,9720,2014,1,1
18922,410000.0,1.75,1760,0,0,3,7,1160,600,1966,0,98144,47.5773,-122.303,1840,5000,2014,1,1
18923,1190000.0,3.0,2240,0,0,4,8,1270,970,1914,0,98109,47.6369,-122.35,2240,4250,2014,1,0
18924,716125.0,2.25,2110,0,0,4,9,2110,0,1984,0,98033,47.6669,-122.17,2130,7279,2014,1,1
18925,225000.0,1.0,1396,0,0,3,7,1396,0,1940,1997,98053,47.6374,-122.007,2020,111949,2014,1,1
18926,640000.0,2.75,3040,0,3,3,9,2320,720,1986,0,98125,47.7184,-122.28,2830,10080,2014,1,1
18927,374000.0,1.0,1140,0,1,3,6,980,160,1920,0,98116,47.5634,-122.391,1220,5700,2014,1,1
18928,415000.0,2.0,1780,0,0,5,7,1160,620,1950,0,98155,47.7746,-122.323,1780,8170,2015,1,1
18929,592500.0,2.5,3370,0,0,5,8,1770,1600,1993,0,98027,47.461,-122.002,2920,41241,2014,1,1
18930,365000.0,2.5,1484,0,0,3,7,1484,0,2003,0,98115,47.6844,-122.317,1484,4320,2014,1,1
18931,600000.0,2.5,2230,0,0,4,7,1180,1050,1981,0,98074,47.6297,-122.033,1860,12753,2014,1,1
18932,465000.0,2.5,2820,0,0,4,9,2820,0,1989,0,98092,47.3064,-122.1,2910,39413,2014,1,1
18933,254999.0,1.0,1580,0,0,4,7,1000,580,1976,0,98001,47.3318,-122.277,1580,7560,2015,1,1
18934,279000.0,2.5,2040,0,0,3,7,2040,0,1994,0,98042,47.3691,-122.074,2040,8408,2014,1,1
18935,460000.0,2.5,2720,0,0,3,8,2720,0,2001,0,98001,47.2619,-122.271,2250,40511,2014,1,1
18936,507000.0,2.25,1490,0,0,3,7,1020,470,2005,0,98122,47.6184,-122.301,1510,1350,2014,1,1
18937,291000.0,1.75,1560,0,0,3,7,1560,0,1964,0,98178,47.4876,-122.226,1840,11180,2014,1,1
18938,350000.0,1.5,830,0,0,3,7,830,0,2006,0,98122,47.6058,-122.319,830,1366,2014,1,1
18939,90000.0,1.0,980,0,0,4,6,980,0,1969,0,98092,47.317,-122.182,980,3154,2014,1,1
18940,329000.0,1.75,1980,0,0,4,8,1360,620,1977,0,98058,47.4442,-122.129,1880,7200,2014,1,1
18941,909000.0,2.5,3680,0,0,3,10,3680,0,1986,0,98006,47.5604,-122.107,2830,11251,2014,1,1
18942,187000.0,1.0,860,0,0,4,5,860,0,1953,0,98056,47.492,-122.171,960,5400,2014,1,1
18943,580000.0,1.75,1850,0,0,3,7,1020,830,1909,0,98105,47.6605,-122.326,1850,5100,2014,1,1
18944,345000.0,2.5,1620,0,0,3,7,1620,0,2001,0,98019,47.736,-121.965,1620,4644,2014,1,1
18945,497000.0,2.5,2240,0,0,3,8,2240,0,1995,0,98118,47.5636,-122.275,1860,6600,2014,1,1
18946,345000.0,1.0,1010,0,0,3,6,1010,0,1904,0,98118,47.5657,-122.285,1330,4590,2014,1,1
18947,313500.0,1.75,1610,0,0,3,8,1610,0,1974,0,98058,47.4503,-122.131,2120,7350,2014,1,1
18948,910000.0,2.5,2720,0,0,3,9,2720,0,1990,0,98033,47.6894,-122.195,2870,7250,2015,1,1
18949,399950.0,1.5,2080,0,0,3,7,1190,890,1959,0,98125,47.7144,-122.293,1850,6982,2014,1,1
18950,268000.0,2.0,1930,0,0,4,7,1030,900,1967,0,98168,47.482,-122.332,1220,6600,2014,1,1
18951,559000.0,1.75,2250,0,0,3,8,1450,800,1954,0,98136,47.5235,-122.383,1950,7198,2014,1,1
18952,309000.0,2.25,1980,0,0,4,7,1300,680,1963,0,98198,47.3922,-122.321,2030,8671,2014,1,1
18953,410000.0,2.5,1960,0,0,3,7,1960,0,2006,0,98065,47.5384,-121.889,2060,4400,2014,1,1
18954,259000.0,1.0,1320,0,0,4,7,1320,0,1957,0,98056,47.4902,-122.179,1370,8295,2014,1,1
18955,950000.0,2.0,2940,0,0,4,9,2340,600,1909,0,98102,47.6466,-122.321,2940,5500,2014,1,1
18956,320000.0,1.0,1460,0,0,4,7,1460,0,1955,0,98155,47.7602,-122.306,1690,7357,2014,1,1
18957,1150000.0,2.5,2330,0,1,3,8,1490,840,1951,0,98115,47.6843,-122.267,2430,6726,2015,1,1
18958,394250.0,2.0,2620,0,3,3,7,2620,0,1982,0,98198,47.4096,-122.329,1730,7812,2014,1,1
18959,315000.0,1.0,700,0,0,3,6,700,0,1910,0,98103,47.6886,-122.352,1150,3952,2014,1,1
18960,480000.0,2.0,1140,0,0,3,6,1140,0,1943,0,98027,47.5277,-122.031,1880,6125,2014,1,1
18961,556000.0,2.5,2750,0,0,3,9,2750,0,1994,0,98045,47.4745,-121.723,2710,35440,2014,1,1
18962,450000.0,2.5,2480,0,0,3,7,2480,0,2002,0,98065,47.5355,-121.88,2510,5018,2014,1,1
18963,420000.0,1.5,1130,0,0,3,7,940,190,1946,0,98125,47.7021,-122.32,1400,7168,2014,1,1
18964,890000.0,3.75,2770,0,0,3,8,1870,900,1969,0,98107,47.669,-122.365,1570,2108,2015,1,1
18965,295000.0,2.0,1710,0,0,5,7,1030,680,1975,0,98031,47.395,-122.174,1710,7272,2014,1,1
18966,410000.0,2.25,2150,0,0,5,8,2150,0,1976,0,98059,47.469,-122.121,2200,11923,2014,1,1
18967,308900.0,2.5,2250,0,0,3,8,2250,0,1994,0,98092,47.2636,-122.212,2140,7363,2014,1,1
18968,1161000.0,2.5,2960,0,3,3,8,1480,1480,1949,1996,98115,47.6846,-122.268,2500,9460,2014,1,0
18969,665000.0,2.5,2300,0,0,3,8,2300,0,2006,0,98053,47.7087,-122.015,1820,4950,2015,1,1
18970,577000.0,1.75,1740,0,0,5,7,970,770,1953,0,98116,47.577,-122.395,1740,7250,2014,1,1
18971,959000.0,2.5,2830,0,0,3,10,2830,0,2014,0,98117,47.6799,-122.385,1780,5000,2014,1,1
18972,471000.0,1.75,1240,0,0,5,7,1240,0,1924,0,98126,47.5439,-122.379,1800,6417,2014,1,1
18973,560000.0,2.5,2180,0,0,3,8,2180,0,1990,0,98029,47.5714,-122.002,2150,5914,2015,1,1
18974,955000.0,2.25,2510,0,0,3,8,2510,0,1972,0,98040,47.5339,-122.223,2510,10006,2014,1,1
18975,1240000.0,5.5,6630,0,0,3,10,4930,1700,2004,0,98006,47.5399,-122.118,4470,8639,2014,1,0
18976,579000.0,2.5,2300,0,0,3,8,1800,500,1961,0,98177,47.7767,-122.369,2460,18540,2014,1,1
18977,335000.0,2.25,3220,0,0,3,8,3220,0,1978,0,98023,47.3112,-122.339,2120,7651,2015,1,1
18978,485000.0,2.5,2270,0,2,3,8,2270,0,2004,0,98065,47.5326,-121.855,2550,7133,2014,1,1
18979,552000.0,2.5,1840,0,0,3,9,1840,0,1978,0,98007,47.6131,-122.151,2730,9900,2014,1,1
18980,950000.0,3.25,3820,0,0,3,10,3820,0,2003,0,98074,47.6097,-122.017,2790,7142,2014,1,1
18981,203700.0,2.0,1660,0,0,3,7,1130,530,1983,0,98092,47.3187,-122.171,1550,7647,2015,1,1
18982,412000.0,3.5,3360,0,0,3,9,2450,910,1990,0,98023,47.3047,-122.347,2580,8757,2014,1,1
18983,237500.0,2.0,1350,0,0,4,7,1350,0,1986,0,98038,47.3614,-122.045,1470,8288,2015,1,1
18984,866800.0,3.5,2970,0,2,3,9,2200,770,2001,0,98117,47.6772,-122.399,1470,4560,2014,1,1
18985,425000.0,1.0,1000,0,0,3,7,860,140,1946,0,98115,47.6857,-122.293,1000,5100,2015,1,1
18986,200000.0,2.0,1190,0,0,3,7,1190,0,1995,0,98092,47.3191,-122.18,1540,8000,2014,1,1
18987,280000.0,1.75,1670,0,0,3,7,990,680,1957,0,98118,47.5209,-122.286,1230,6034,2014,1,1
18988,140000.0,1.5,1200,0,0,3,8,1200,0,1966,0,98055,47.4659,-122.189,1270,1848,2014,1,1
18989,370000.0,2.5,2250,0,0,3,8,1280,970,1973,0,98058,47.4501,-122.139,2140,9592,2014,1,1
18990,550000.0,0.75,1040,0,0,3,7,930,110,1909,0,98119,47.6489,-122.372,1700,4800,2014,1,1
18991,1411600.0,2.5,3180,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,3760,9450,2014,1,0
18992,1505000.0,2.5,3180,0,4,5,10,2610,570,1985,0,98006,47.5617,-122.158,3760,9450,2015,1,0
18993,510000.0,1.5,2040,0,0,4,7,1020,1020,1961,0,98007,47.5965,-122.139,1490,8800,2014,1,1
18994,351000.0,1.0,1160,0,0,3,7,1160,0,1960,0,98028,47.7343,-122.22,1670,9380,2014,1,1
18995,210000.0,1.0,880,0,0,3,6,880,0,1942,0,98146,47.4949,-122.338,1100,8820,2015,1,1
18996,449999.0,1.75,2290,0,2,5,7,1690,600,1938,0,98022,47.2034,-122.003,2170,12434,2015,1,1
18997,137000.0,1.0,950,0,0,3,6,950,0,1954,0,98106,47.5178,-122.346,1260,7620,2014,1,1
18998,270000.0,1.0,1010,0,0,5,7,1010,0,1974,0,98042,47.3437,-122.078,2020,44866,2014,1,1
18999,540000.0,2.5,3100,0,0,4,7,1820,1280,1981,0,98038,47.3928,-122.066,2430,104979,2014,1,1
19000,565000.0,3.0,2560,0,0,3,8,1590,970,2012,0,98155,47.7657,-122.284,2500,17299,2014,1,1
19001,940000.0,1.5,2430,0,0,3,8,2430,0,1980,0,98112,47.6351,-122.285,2020,4800,2015,1,1
19002,385000.0,1.0,830,1,3,4,6,830,0,1928,0,98070,47.4012,-122.425,2030,27338,2014,1,1
19003,400000.0,3.0,2090,0,0,3,8,1450,640,2001,0,98019,47.7408,-121.974,2090,9600,2014,1,1
19004,365000.0,2.0,2030,0,0,3,7,2030,0,1998,0,98056,47.5082,-122.166,1760,7200,2015,1,1
19005,353250.0,1.0,1060,0,0,3,7,1060,0,1979,0,98144,47.5888,-122.294,1360,3360,2014,1,1
19006,455000.0,1.5,1090,0,0,3,7,950,140,1942,0,98117,47.6836,-122.397,1640,6750,2015,1,1
19007,475000.0,3.5,3400,0,0,3,8,2500,900,1991,0,98070,47.4335,-122.449,1300,39639,2014,1,1
19008,571500.0,1.75,1920,0,0,4,7,960,960,1939,1964,98125,47.7106,-122.286,1920,7455,2014,1,1
19009,441000.0,1.0,1150,0,0,3,6,780,370,1915,0,98118,47.5624,-122.291,1150,5000,2015,1,1
19010,810000.0,2.75,3970,0,0,4,10,2180,1790,1970,0,98005,47.5956,-122.178,2490,9775,2015,1,1
19011,550000.0,2.25,1880,0,0,3,8,1880,0,1987,0,98074,47.6283,-122.032,1880,12000,2015,1,1
19012,736000.0,1.0,1500,0,0,3,8,1100,400,1933,0,98109,47.6409,-122.353,1980,4000,2014,1,1
19013,375000.0,1.75,2190,0,0,3,7,2190,0,1989,0,98014,47.6984,-121.912,1700,17550,2015,1,1
19014,717500.0,2.5,2530,0,0,3,8,2530,0,1995,0,98052,47.6853,-122.16,2140,7950,2015,1,1
19015,581000.0,1.75,1930,0,2,3,8,1430,500,1951,0,98177,47.7576,-122.37,2840,12408,2014,1,1
19016,629000.0,2.0,1510,0,0,4,7,1510,0,1909,1995,98116,47.5689,-122.408,1990,5000,2014,1,1
19017,3800000.0,4.25,5510,0,4,3,13,4910,600,1997,0,98177,47.7296,-122.37,3430,45302,2014,0,0
19018,225000.0,2.0,1100,0,0,3,6,1100,0,1969,2014,98042,47.3606,-122.083,1050,5330,2014,1,1
19019,315000.0,2.5,1730,0,0,3,7,1730,0,1993,0,98038,47.3505,-122.032,1780,6597,2014,1,1
19020,425000.0,2.5,1480,0,0,3,8,1480,0,2005,0,98029,47.5468,-121.998,1470,1593,2015,1,1
19021,346500.0,1.0,1150,0,0,4,7,1150,0,1932,1958,98106,47.5624,-122.361,1880,6082,2014,1,1
19022,550000.0,2.25,1950,0,0,4,8,1570,380,1965,0,98006,47.5784,-122.179,2160,12751,2015,1,1
19023,565000.0,1.75,2380,0,0,3,8,1400,980,1977,0,98052,47.6409,-122.111,2150,9600,2015,1,1
19024,1001000.0,2.0,3100,0,0,5,7,2040,1060,1939,0,98103,47.6852,-122.329,1650,4000,2014,1,1
19025,400000.0,2.0,2010,0,0,3,7,1450,560,1922,2004,98108,47.5596,-122.315,1660,4650,2014,1,1
19026,724950.0,2.0,2270,0,0,4,8,2270,0,1909,0,98116,47.5809,-122.39,1420,5760,2014,1,1
19027,623000.0,1.75,2050,0,0,2,8,2050,0,1973,0,98040,47.5743,-122.212,3180,10264,2014,1,1
19028,295000.0,1.0,650,0,0,3,6,650,0,1950,0,98122,47.6185,-122.295,1310,4906,2014,1,1
19029,700000.0,3.25,2780,0,0,3,9,2780,0,2006,0,98133,47.7294,-122.352,1000,7500,2014,1,1
19030,482000.0,1.5,1300,0,0,3,8,1160,140,2000,0,98107,47.6727,-122.375,1430,1255,2015,1,1
19031,770000.0,2.5,2730,0,0,3,10,2730,0,1995,0,98075,47.58,-122.057,2800,10070,2014,1,1
19032,310000.0,2.5,3140,0,0,4,8,1820,1320,1960,0,98023,47.319,-122.362,2700,25500,2014,1,1
19033,720000.0,2.25,2410,0,0,5,8,2410,0,1965,0,98008,47.626,-122.119,1910,8056,2014,1,1
19034,355000.0,1.0,1180,0,0,4,6,1180,0,1928,0,98125,47.7281,-122.299,1270,7710,2015,1,1
19035,512000.0,2.5,2600,0,0,3,9,2600,0,2005,0,98056,47.5146,-122.188,2470,6041,2014,1,1
19036,303000.0,1.5,1400,0,0,3,7,1400,0,1999,0,98125,47.7222,-122.29,1430,1650,2014,1,1
19037,299000.0,2.5,2220,0,0,4,7,1110,1110,1968,0,98058,47.4341,-122.169,1780,7704,2014,1,1
19038,285000.0,2.5,1660,0,0,3,8,1660,0,2003,0,98042,47.3507,-122.141,2190,6192,2014,1,1
19039,680000.0,1.75,2330,0,0,4,8,1590,740,1968,0,98040,47.5714,-122.211,2420,9631,2014,1,1
19040,285000.0,1.75,1440,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,2014,1,1
19041,707000.0,2.25,2920,0,0,4,9,1690,1230,1977,0,98006,47.5585,-122.134,2710,10681,2014,1,1
19042,690000.0,2.0,1760,0,0,4,7,980,780,1942,0,98199,47.6388,-122.397,1760,6004,2014,1,1
19043,872000.0,2.25,2860,0,0,3,10,2860,0,1983,0,98072,47.7308,-122.115,2670,92782,2015,1,1
19044,290000.0,1.75,2090,0,0,3,8,1360,730,1967,0,98166,47.4792,-122.357,2040,12300,2014,1,1
19045,425000.0,1.75,1910,0,0,4,7,1110,800,1981,0,98028,47.7474,-122.235,1590,9900,2015,1,1
19046,925000.0,2.75,3280,0,2,4,9,2040,1240,1979,0,98006,47.5606,-122.133,3150,9998,2015,1,1
19047,340500.0,1.0,1770,0,0,3,7,1770,0,1957,0,98155,47.7715,-122.27,2000,8225,2014,1,1
19048,365000.0,1.0,920,0,0,4,6,920,0,1910,0,98118,47.5572,-122.282,1370,5500,2014,1,1
19049,725000.0,1.75,1690,0,0,4,7,1690,0,1959,0,98004,47.6079,-122.192,1850,8536,2014,1,1
19050,811000.0,3.0,2470,0,0,5,8,1860,610,1977,0,98117,47.6937,-122.392,2390,7800,2014,1,1
19051,299000.0,1.0,1040,0,0,4,7,1040,0,1969,0,98059,47.4936,-122.102,1040,9514,2014,1,1
19052,287500.0,2.0,1220,0,0,5,7,1220,0,1953,0,98146,47.5011,-122.336,1220,8576,2015,1,1
19053,879950.0,2.25,3500,0,4,4,9,1830,1670,1938,0,98146,47.5083,-122.388,2960,15000,2014,1,1
19054,135900.0,1.0,760,0,0,3,6,760,0,1950,0,98178,47.5019,-122.269,1220,7410,2014,1,1
19055,1225000.0,2.25,3070,0,3,3,9,1870,1200,1976,0,98040,47.5271,-122.228,3070,19822,2014,1,0
19056,522500.0,1.75,2100,0,0,5,7,1300,800,1947,0,98177,47.7049,-122.359,1840,7500,2014,1,1
19057,399500.0,1.5,1660,0,0,5,7,1660,0,1947,0,98155,47.739,-122.323,950,7440,2015,1,1
19058,450000.0,1.0,1430,0,0,4,7,1430,0,1917,0,98118,47.562,-122.289,1140,3960,2015,1,1
19059,218000.0,1.0,1620,0,0,3,7,1620,0,1962,0,98023,47.3021,-122.388,2400,17394,2014,1,1
19060,289999.0,2.0,1490,0,0,3,8,1490,0,1995,0,98092,47.3248,-122.169,2040,6681,2015,1,1
19061,540000.0,1.0,1170,0,0,3,6,1170,0,1903,0,98107,47.6729,-122.378,1170,2023,2015,1,1
19062,324950.0,1.0,1240,0,0,4,7,1240,0,1976,0,98074,47.6199,-122.062,1240,9750,2014,1,1
19063,718500.0,2.0,2910,0,0,4,7,1920,990,1900,1988,98118,47.5576,-122.281,1370,5500,2014,1,1
19064,495000.0,2.0,2660,0,0,4,9,2660,0,1964,0,98022,47.2098,-122.016,2570,43561,2014,1,1
19065,260000.0,2.0,2220,0,0,3,7,2220,0,1977,0,98002,47.2977,-122.227,1170,5123,2014,1,1
19066,430000.0,1.5,1920,0,0,4,7,1070,850,1954,0,98006,47.5725,-122.133,1450,10836,2014,1,1
19067,402500.0,3.25,2780,0,0,3,8,2780,0,2009,0,98019,47.7348,-121.966,1890,4090,2014,1,1
19068,1415000.0,3.0,3110,0,3,4,10,2510,600,1931,0,98105,47.6583,-122.27,3250,5669,2014,1,0
19069,275000.0,2.25,1820,0,0,4,7,1450,370,1987,0,98031,47.397,-122.203,1860,8236,2014,1,1
19070,250000.0,2.25,1765,0,0,3,7,1765,0,1996,0,98003,47.3072,-122.328,1765,7719,2014,1,1
19071,665000.0,2.75,1800,0,0,4,7,1320,480,1966,0,98006,47.5679,-122.178,1890,9902,2014,1,1
19072,425000.0,2.5,2650,0,0,3,8,2650,0,1967,0,98042,47.4212,-122.144,1940,41210,2015,1,1
19073,760000.0,1.0,1410,0,0,4,7,1310,100,1925,0,98103,47.6695,-122.338,1740,4200,2014,1,1
19074,447000.0,2.5,1650,0,0,3,7,1650,0,2003,0,98053,47.682,-122.035,1560,3064,2014,1,1
19075,205000.0,1.0,1180,0,0,4,7,1180,0,1967,0,98003,47.3325,-122.321,1180,7840,2014,1,1
19076,191000.0,1.5,800,0,0,4,6,800,0,1959,0,98023,47.3266,-122.348,820,8775,2014,1,1
19077,350000.0,1.75,1430,0,0,3,7,1430,0,1983,0,98146,47.5088,-122.371,1290,8040,2015,1,1
19078,789888.0,3.5,3300,0,0,3,9,2410,890,2001,0,98006,47.5463,-122.192,2540,9920,2015,1,1
19079,443000.0,1.0,1220,0,0,3,7,980,240,1948,0,98125,47.7297,-122.327,1990,9064,2015,1,1
19080,695000.0,3.5,3530,0,0,3,9,2660,870,2000,0,98177,47.7339,-122.36,2810,8100,2014,1,1
19081,560000.0,2.0,1380,0,0,4,7,1380,0,1906,0,98103,47.6583,-122.344,1440,3956,2015,1,1
19082,550000.0,1.75,1410,0,0,4,7,810,600,1923,0,98107,47.6727,-122.395,1760,5000,2014,1,1
19083,850000.0,2.5,3360,0,0,3,9,3360,0,2004,0,98053,47.7112,-122.033,2510,6750,2014,1,1
19084,352750.0,2.75,2270,0,0,4,7,1360,910,1977,0,98058,47.4672,-122.175,2050,8016,2015,1,1
19085,550000.0,2.5,2890,0,0,3,8,2890,0,2001,0,98019,47.7385,-121.965,2840,10114,2014,1,1
19086,774900.0,1.0,1750,0,0,3,7,1750,0,1903,0,98122,47.6075,-122.295,1700,4255,2014,1,1
19087,250000.0,1.0,1010,0,0,5,6,1010,0,1944,0,98056,47.4914,-122.186,1250,8053,2014,1,1
19088,962800.0,2.5,3780,0,0,3,9,3780,0,1997,0,98006,47.559,-122.118,3370,10210,2014,1,1
19089,299500.0,1.75,1880,0,0,4,7,1880,0,1968,0,98092,47.3213,-122.187,2230,35200,2014,1,1
19090,250000.0,1.0,800,0,0,3,6,800,0,1943,0,98125,47.7037,-122.32,1910,5376,2014,1,1
19091,745000.0,4.0,4720,0,0,5,9,3960,760,1975,0,98027,47.4536,-122.009,2160,219542,2015,1,1
19092,279475.0,1.0,1060,0,0,3,6,1060,0,1968,0,98065,47.5375,-121.742,1560,21344,2015,1,1
19093,450000.0,2.25,2530,0,0,3,8,2530,0,1987,0,98056,47.527,-122.193,2160,30192,2014,1,1
19094,307700.0,2.25,1980,0,0,4,7,1260,720,1962,0,98198,47.3984,-122.301,1880,11325,2014,1,1
19095,665000.0,1.0,1650,0,0,4,8,1300,350,1953,0,98199,47.6524,-122.404,1440,5102,2014,1,1
19096,375000.0,2.75,1890,0,0,3,8,1890,0,1999,0,98065,47.5337,-121.867,2100,4259,2014,1,1
19097,420000.0,2.5,3360,0,0,3,11,3360,0,1990,0,98023,47.3018,-122.342,3530,11205,2015,1,1
19098,148000.0,1.0,630,0,0,3,6,630,0,1930,0,98106,47.5329,-122.348,970,4200,2014,1,1
19099,707000.0,1.5,1980,0,0,3,8,1980,0,1919,0,98109,47.6364,-122.351,1980,3600,2014,1,1
19100,399000.0,1.0,990,0,0,4,7,840,150,1924,0,98136,47.5392,-122.39,990,4500,2014,1,1
19101,570000.0,2.5,3420,0,0,3,9,3420,0,1989,0,98038,47.3932,-121.988,3250,111513,2014,1,1
19102,853000.0,2.25,3440,0,0,3,10,3440,0,1988,0,98053,47.6674,-122.055,3210,35005,2015,1,1
19103,400000.0,1.0,1300,0,0,4,7,1300,0,1943,0,98005,47.593,-122.165,2440,12196,2014,1,1
19104,615000.0,1.75,2040,1,3,4,7,2040,0,1919,1990,98070,47.3979,-122.465,2040,35124,2014,1,1
19105,463000.0,1.0,1250,0,0,4,7,1250,0,1955,0,98007,47.5974,-122.149,1520,7700,2015,1,1
19106,600000.0,2.5,1960,0,1,4,8,1290,670,1958,0,98146,47.4947,-122.369,2490,10907,2014,1,1
19107,429000.0,2.5,2720,0,0,3,7,1360,1360,1970,0,98108,47.557,-122.308,2020,8120,2014,1,1
19108,980000.0,4.25,3250,0,0,3,8,2360,890,1944,2001,98004,47.6322,-122.203,1800,9000,2014,1,1
19109,359500.0,3.75,3190,0,0,3,8,3190,0,2003,0,98042,47.3724,-122.105,2680,5640,2015,1,1
19110,715000.0,2.5,2570,0,0,3,9,2570,0,1998,0,98074,47.6378,-122.065,2760,6866,2014,1,1
19111,240000.0,1.75,1420,0,0,4,7,980,440,1980,0,98030,47.3748,-122.18,1430,7875,2015,1,1
19112,455000.0,2.0,2120,0,0,5,7,1060,1060,1968,0,98011,47.7675,-122.226,1290,9600,2014,1,1
19113,610000.0,2.5,2080,0,0,3,7,2080,0,2000,0,98038,47.4032,-121.963,2080,55321,2014,1,1
19114,675000.0,2.75,2740,0,0,3,9,2740,0,2004,0,98052,47.6862,-122.093,2210,5026,2015,1,1
19115,283500.0,1.75,1250,0,0,3,7,1250,0,1985,0,98198,47.3787,-122.323,1320,6258,2015,1,1
19116,235000.0,1.0,2150,0,0,3,7,1260,890,1917,0,98118,47.5158,-122.267,1590,5010,2014,1,1
